bangla word,translitered bangla word
গল্পগল্প,galpagalp
নিজগুণে,nijgune
শুভাদৃষ্টক্রমে,shubhadristakram
নির্জনচর,nirjanchar
জীবরূপেই,jivaroope
চর্মাবরণ,charmavaran
নিরালার,nirala
চিত্তও,chittao
বাসস্থানটুকুর,basasthantukur
বুঝিয়াই,burriai
সৈন্যদলের,sainyadler
সুবিবেচনাপূর্বক,subibechanapurvak
প্রাণিগণকে,praniganake
নিয়োগ,nioga
দেখাইতেও,dekhaite
সেবকাধমের,sevkadhmer
অব্যবস্থিতচিত্ত,avyavasthitchitt
অনুচরবর্গ,anucharaberg
নিগ্রহের,nigrher
তাকাইলে,takaile
শুনাইব,shunaib
উৎসাহেরও,usahero
সংক্ষেপবশত,sankshepabashat
ধৈর্যচ্যুতি,dhairyachyuti
মহানদীর,mahanadir
মহারণ্য,maharanya
কাদাখোঁচা,kadakhoncha
পক্ষী,pakshi
ক্ষুধানিবৃত্তিপূর্বক,kudhanivrittipurvak
ধরাধামের,dharadhamer
যশোকীর্তন,yashokirthan
পুষ্টকলেবরে,pushtakalebr
দৈবযোগে,daivayoge
নদীতীরস্থ,naditirastha
শাখাসীন,shakhasin
কাঠঠোকরাকে,kaththokarake
নদীতটস্থ,naditaresth
কাদাখোঁচাকে,kadakhonchake
অরণ্যকে,aranyak
সারবিহীন,saravihin
কর্দমে,kardam
অনবরতই,anavarati
চঞ্চু,chanchu
বসুন্ধরার,basundhra
বনস্পতির,vanaspatir
বিধিবিড়ম্বনায়,vidhivirmbana
অধ্যবসায়ী,adhyavsayi
সংগীতবিদ্যায়,sangitvidya
বসন্তসমাগম,basantasmagam
প্রভাতোদয়,prabhatodaya
লাগিবার,lagibar
প্যারাগ্রাফেই,paragraphe
ভাগ্যদোষে,bhagyadoshe
ঠক্,thak
চঞ্চুপাত,chanchupat
উর্বর,urvar
কোমলত্বের,komaltber
খচ্,khach
গল্পটার,galpotter
বিদ্বেষবিষজর্জর,vidveshvishajrjar
বিহঙ্গ,vihang
মাথামুণ্ডু,mathamundu
বয়সপ্রাপ্ত,vaysprapth
সর্বসুদ্ধ,sarvasuddh
পাষাণআমি,pashanami
দেশভ্রমণ,deshbhraman
পশ্চিমদেশীয়,pashchimdeshiya
বিশ্ববিধাতা,vishwavidhata
অশ্রুতপূর্ব,ashrutapoorv
রুশিয়ানরা,russianra
ইংরাজদের,imrajder
রাজাদের,rajader
আলাপীটি,alapiti
heaven,heaven
horatio,horatio
reported,reported
newspapers,newspapers
বয়েত,boyt
আওড়াইতে,aoraite
পার্সিভাষায়,parsivasha
থিয়সফিস্ট্‌,thiyasphist
আত্মীয়টির,atmiyati
অর্পূব,arpub
ম্যাগ্‌‍নেটিজ্‌‍ম্,magnetim
দৈবশক্তি,daibasakti
ভক্তিবিহ্বল,bhaktibihbal
মুগ্ধভাবে,mugdhabhave
লইতেছিলেন,laitechillen
ব্যক্তিটিও,vyaktiteo
গাড়িটি,gadditi
জংশনে,janshne
থামিলে,thamile
ওয়েটিংরুমে,witingrume
ঘুমাইব,ghumaib
রাজ্যচালনা,rajyachalana
জুনাগড়ের,junagrh
হাইদ্রাবাদে,haidrabad
বরীচে,bariche
তুলার,tular
আদায়ে,adawe
বরীচ,barich
শুস্তা,shusta
স্বচ্ছতোয়ার,swachchhatowar
অপভ্রংশ,apabhransh
উপলমুখরিত,upalmukhrit
নিপুণা,nipuna
নর্তকীর,nartaki
নৃত্যে,nritye
ধারেই,dhare
শ্বেতপ্রস্তরের,shwetaprastarer
শৈলপদমূলে,shailpadamule
বরীচের,baricher
মামুদ,mamud
ভোগবিলাসের,bhogavilaseer
প্রাসাদটি,prasadti
স্নানশালার,snanashala
ফোয়ারার,fwara
গোলাপগন্ধী,gulapagandhi
শীকরশীতল,shikarshital
মর্মরখচিত,marmarkhchit
শিলাসনে,shilasana
নগ্ন,nagn
পদপল্লব,padapallab
জলাশয়ের,jalashyer
পারসিক,parsik
রমণীগণ,ramanigan
সেতার,sitar
দ্রাক্ষাবনের,drakshavaner
ইহাপ্রথম,ihapratham
পাষাণপ্রাসাদের,pashanprasader
বিজনতা,bijanta
করানোও,karanoo
জঠরস্থ,jathrastha
মোহরসে,moharse
পদার্পণমাত্রেই,padarpanamatrei
প্রক্রিয়ার,prakriar
গ্রীষ্মকালের,grishmakaler
নিম্নতলে,nimnale
শুস্তানদী,shustanadi
বালুতট,balutt
সোপানমূলে,sopanmule
নুড়িগুলি,nuriguli
ঝিক্‌,jhik
বনতুলসী,banatulsi
পুদিনা,pudina
মৌরির,mauri
ছায়াযবনিকা,chyayabanika
বেড়াইয়া,bedaia
উঠিব,uthib
ইন্দ্রিয়ের,indreer
বসিতেই,basitei
প্রত্যক্ষবৎ,pratyakshab
প্রমোদচঞ্চল,pramodachanchal
শুস্তার,shustar
স্মান,sman
নামিয়াছে,namiache
গিরিতটে,giritt
শতধারার,shatdhara
কলহাস্যের,kalhasyer
স্মানার্থিনীরা,smanarthinira
বলয়শিঞ্জিত,balyashinjit
বাহুবিক্ষেপে,bahuvikshepe
সখীগণ,sakhigan
সন্তরণকারিণীদের,santarnakarinider
জলবিন্দুরাশি,jalbindurashi
মুক্তামুষ্টির,muktamushtir
ছিটিয়া,citia
পাতিলেই,patilei
ঝিল্লিরব,jhellirab
প্রজ্জ্বলিত,prajjvalit
অমুকচন্দ্রের,amukchandrer
অমুকনাথ,amuknath
অমূর্ত,amoorta
মহাকবি,mahakabi
কবিবরেরাই,kavibrrai
চারশো,charsho
পূর্বক্ষণের,poorvakshaner
ক্যাম্পটেবিলের,camptabiler
মোগলাই,mughalai
বনবেষ্টিত,banbeshtit
আরালী,arali
উর্ধ্বদেশের,urdhvadesher
অতিতুচ্ছ,atitunch
ক্যাম্পখাটের,campkhater
কালেক্টরকে,calectork
ঘুমাইয়াছিলাম,ghumaiachhilam
নক্ষত্রটি,nakshatrati
ক্ষীণচন্দ্রালোক,kshinchandralok
অনধিকারসংকুচিত,anadhikarsankuchit
বাতায়নপথে,vatayanapth
ঠেলিতেছে,theliteno
অঙ্গুরীখচিত,angurikhchit
শতকক্ষপ্রকোষ্ঠময়,shatakakshaprakoshma
প্রকাণ্ডশূন্যতাময়,prakandashunyatamaya
জনপ্রাণীও,janapranio
শব্দপদবিক্ষেপে,shabdapadavikshepe
সংযতনিশ্বাসে,sanyatanishwases
রূপিণীর,roopini
রুদ্ধবায়ু,ruddhavayu
দূতীটিকে,dutitike
ঝোলা,jhola
আস্তিনের,astiner
শ্বেতপ্রস্তররচিতবৎ,shwetaprastararachitv
কটিবন্ধে,kativandhe
উপন্যাসলোক,upanyasalok
সুপ্তিমগ্ন,suptimagn
বোগদাদের,bogadader
নির্বাপিতদীপ,nirvapitdeep
সংকটসংকুল,sankatsankul
দূতী,duti
ঘননীল,ghananil
কিংখাবেরভিতর,kinkhaberabhitar
পারস্য,persia
গালিচা,galicha
তক্তের,takter
পায়জামার,pjamar
নিম্নভাগে,nimnabhag
মখমল,makhmal
অসলভাবে,asalvave
নীলাভ,nilabh
স্ফটিকপাত্রে,sphatikpatre
নাশপাতি,nashpati
নারাঙ্গি,narangi
স্বর্ণাভ,swarnabh
মদিরার,madirar
কাচপাত্র,kachpatra
ধূপের,dhooper
কম্পিতবক্ষে,compitvakshe
খোজার,khojar
পদদ্বয়,padadvaya
তলোয়ার,talowar
ঘর্মাক্তকলেবরে,gharmaktaklebr
অকসমাৎ,akasama
শ্রান্তক্লান্তদেহে,shrantaklantadeh
শূন্যস্বপ্নময়ী,shoonyaswapnmayi
কর্মবদ্ধ,karmbaddh
অস্তিত্বকে,astitvake
জালের,jaler
বিহ্বলভাবে,vihbalvave
প্যাণ্টলুনে,pantlune
কাবা,kaaba
গোলাপজলপূর্ণ,golabjalpurna
বহুকুণ্ডলায়িত,bahukundalawit
উচ্চগদিবিশিষ্ট,ucchagadivisisht
প্রিয়সম্মিলনের,priyashmmilner
পরমাগ্রহে,paramagrahe
ঘরগুলির,gharguli
ঘূর্ণমান,ghoornaman
অংশগুলির,anshguli
খণ্ডস্বপ্নের,khandswapner
ক্বচিৎ,kbachi
হেনার,hener
সুরভিজলশীকরমিশ্র,surabhijalashikarmishra
হিল্লোলের,hilloler
বিদ্যুৎশিখার,vidyushikhar
বক্রশীর্ষ,bakrshirsh
অতিপিনদ্ধ,atipinddha
কাঁচুলি,kanchuli
ঝালর,jhaalar
রসাতলরাজ্যে,rasatalraje
জটিলপথসংকুলএক,jatilpathasankulaek
প্রতিবিম্বের,pratibimber
ইরাণীর,irani
তারকায়,taraka
আবেগতীব্র,avegatibra
আগ্রহকটাক্ষপাত,aagrahakatakshpat
বিম্বাধরে,bimbadhare
যৌবনপুষ্পিত,yovanpushpit
দেহলতাটিকে,dehaltatike
উর্ধ্বাভিমুখে,urdhvavimukhe
বিভ্রমের,vibhramer
ভূষণজ্যোতির,bhooshnajyotir
দর্পণেই,darpanei
গিরিকাননের,girikanner
বেশগৃহের,veshgruher
প্রান্তবর্তী,prantavarti
পুলকিতদেহে,pulkitdeh
মুদ্রিতনেত্রে,mudritnetre
গিরিকুঞ্জের,girikunger
সৌরভের,sourver
করস্পর্শ,karasparsh
কলগুঞ্জন,kalgunjan
মৃদুসৌরভরমণীয়,mridusorabharmantic
ওড়না,odhna
সর্পিণী,sarpini
মাদকবেষ্টনে,madkavestone
মানিলাম,manillam
কাষ্ঠদণ্ডে,kashthadand
দুলিতেছিল,dulitechhil
শুস্তানদীর,shustandir
অরালী,arali
পল্লবরাশির,pallabrashir
ঘুর্ণাবাতাস,ghurnavatas
সূর্যাস্তলোকের,suryastloker
পাষাণভিত্তির,pashanbhittir
তলবর্তী,talavarti
গোরের,gorer
ঘুর্ণ্যমান,ghurnyaman
পরিবর্তমান,paribartman
স্বপ্নপ্রবাহের,swapnaprabaher
মজ্জমানা,majjmana
কামনাসুন্দরীকে,kamnasundarike
দিব্যরূপিণী,divyarupini
খর্জুরকুঞ্জের,kharjurkunger
গৃহহীনা,grihhina
মরুবাসিনীর,maruvasini
বেদুয়ীন,veduin
পুষ্পকোরকের,pushpakorker
বিদ্যুৎগামী,vidyugami
বালুকারাশি,balukarashi
দাসীহাটে,dasihat
বাদশাহের,baadashaher
সলজ্জকাতর,saljjakatar
যৌবনশোভা,yovanshobha
সারঙ্গীর,saarangir
নুপুরের,nupurer
নিক্কণ,nikkan
সুবর্ণমদিরার,subarnamodirar
ছুরির,chhuri
ঝুট,jhut
পাচক,pachak
নিজামের,nijamer
নিজামতও,nijamtao
খাটিতেছে,khatiteng
টম্‌টম্‌,tomtam
ছুটিলাম,chhutilam
গোধূলিমুহূর্তে,godhulimuhurte
সিঁড়িগুলি,sindiguli
ঘরগুলি,gharguli
চাহিব,chahib
গাহি,gahi
বহ্নি,bahni
ভষ্মসাৎ,bhashmasa
বিদ্যুদ্দন্তবিকশিত,vidyuddantavikshit
শৃঙ্খলছিন্ন,shrunkhalchhin
উন্মাদের,unmader
পথহীন,pathhin
আছড়াইয়া,attadaia
ভৃত্যগণ,bhrityagana
জ্বালাইবার,jvaliber
নিকষকৃষ্ণ,nickshakrishna
পালঙ্কের,palanker
মুষ্টিতে,mushtite
আলুলায়িত,alulayit
ছিঁড়িতেছে,chhinditech
ঝড়ও,jharo
ক্রন্দনও,krandano
আলিও,alio
ক্যা,cya
অজগরের,ajagarer
