bangla word,translitered bangla word
গ্রন্থন_করা,granthan_kara
কুলীন,kulin
লেখন-শৈলী,lekhan-shaili
লেখন-ভঙ্গী,lekhan-bhangi
অবরুদ্ধ_করা,avaruddha_kara
এশীয়_রাষ্ট্র,eshian_rashtra
এশীয়_দেশ,eshian_desh
বিভেদ,bived
বিস্রস্ত_কেশ,bisrast_kesh
সামনেপিছনে,samanepishne
আগে_পিছে,ag_piche
পরিচ্ছদ,parichchhad
ইউনিফর্ম,unifrm
বাছুর,bachur
বকনা_বাছুর,bakana_bachur
তোষামোদ,toshamod
ঘা,gha
জখম,jakham
কিশোরাবস্থা,kishoravastha
নীতি,niti
দয়ারসাগর,dayarsagar
প্রস্থান_করা,prasthaan_kara
চার,char
ত্রয়,tray
৩,3
3,3
বৃহত্তম,vruhattam
বিশালতম,vishalatam
অতি_বিশাল,ati_vishal
দিল্লী,delhi
নয়া_দিল্লী,naya_delhi
দিল্ল_শহর,dilla_sahar
রুপিয়া,rupia
মহকুমা,mahakuma
অতিক্রমযোগ্য,atikramayogya
পারগম্য,pargamya
রাঘবেন্দ্র,raghabendra
সীতাপতি,sitapati
রঘুনন্দন,raghunandan
লিপিবদ্ধ_করা,lipibdh_kara
সহস্র,sahastr
করে_(ফেলা),kare_(phela)
অন্তর্গত,antargat
সামিল,samil
অন্তর্ভূক্ত,antarbhukt
ইংরাজী_ভাষা,ingraji_bhaasha
ইংলিশ,english
সংঘর্ষ,sangharsh
প্রভাবিত,prabhavit
অনুভূত,anubhut
জুলাই,july
বোর্ড,board
ফলক,phalak
ভালভাবে,bhalvave
উপবাসী,upavasi
সম্মেলন,sammelan
ফলস্বরূপ,falswarup
পরিমাণস্বরূপ,parimanswarup
পরিমাণ_স্বরূপ,pariman_swarup
ফলত,falat
আলোচনা,alochana
সমালোচনা,samalochana
এপ্রিল,april
রিপোর্ট,report
জানুয়ারী,january
ফেব্রুয়ারী,february
ফুট,foot
ভাষা_বিজ্ঞান,bhaasha_vigyan
ভাষা-বিজ্ঞান,bhaasha-vigyan
প্রকাশনা,prakashna
ভাঙ্গা;১,bhanga;1
ফাটা;১,fata;1
খণ্ডিত_হওয়া,khandit_haoya
ভগ্ন_হওয়া,bhagn_haoya
দুর্বল_হওয়া,durval_haoya
অশক্ত_হওয়া,ashakt_haoya
চিত্রকর,chitrakar
খোলা;২,khola;2
শিল্পপোযোগিতা,shilppoyogita
শিল্পসংক্রান্ত,shilpasakrant
সেবন_করা,sevan_kara
ইনকা,inaka
বাস_করা,baas_kara
বাইরের_লোক,byrer_lok
অচেনা_লোক,achena_lok
বহিরাগত_লোক,bahiragat_lok
সুপারি,superi
সুপাড়ি,supari
উল্লেখযোগ্য,ullekhayogya
উল্লেখ্য,ullekhya
মহাবিদ্যালয়,mahavidyalaya
কলেজ,college
সাধারণতঃ,sadharantah
সামান্যতঃ,samanyatah
প্রোটিন,protein
মুম্বাই,mumbai
বম্বে,bombay
মহারাষ্ট্র,maharashtra
হিন্দী_ভাষা,hindi_bhaasha
নিহিত,nihit
সমাজবাদ,samajabad
হাস্যরত,hasyarat
হাসতে_থাকা,hasate_thaka
স্মিত,smit
সতর্কতা,satrkta
অবধানতা,abadhanta
ডিসেম্বর,december
ঘোষিত,ghoshit
কথিত,kathith
উক্ত,ukt
আখ্যাত,aakhyath
অভিহিত,abhihit
হিন্দু,hindu
শ্রীলঙ্কা,srilanka
সিংহল,sinhal
সিংহল_দ্বীপ,sinhal_dweep
তুলনামূলক,tulanamulak
বিশ্ববিদ্যালয়,vishwavidyalaya
উদাহরণ_স্বরূপ,udaharan_swarup
রেলওয়ে,relway
রেলবিভাগ,relbibhag
কিলোমিটার,kilometer
কি.মি,ki.mi
বিদ্যুত্কেন্দ্র,vidyutkendra
নাসিক্য,nasikya
খোরাক,khorack
আহার_মাত্রা,aahar_matra
হাব-ভাব,haab-bhav
হজরত_মহম্মদ,hazrat_mohammad
মহম্মদ,mohammad
জওহরলাল_নেহেরু,jaharlal_nehru
পণ্ডিত_জওহরলাল_নেহেরু,pandit_jaharlal_nehru
নেহেরু,nehru
ল্যাবরেটরী,laboratori
টাঁক,taak
জেনেবুঝে,genebuze
ইচ্ছাকরে,icchakare
ইচ্ছাপূর্বক,icchapurvak
উঁচু_স্থান,unchu_sthan
শৌচালয়,shauchalaya
প্রেম_করা,prem_kara
রাজ্য_সংক্রান্ত,rajya_sakrant
রাজ্য_বিষয়ক,rajya_vishyak
অন্যতম,anyatam
নির্ধারক,nirdharak
সামান্য,samanya
সর্বসাধারণের,sarvasadharner
সুষম,susham
মাধ্যমিক,madhyamik
সাদামাটা,saadamata
কেন্দ্রীয়_শাসন,centrian_shasan
ইউনিয়ন,union
কম্পিউটার,computur
সংগণক,sanganak
সংগণক_যন্ত্র,sanganak_yantra
তৈলাক্ত,tilakt
তেলতেলে,teltele
চিপচিপে,chipchipe
চ্যাটচ্যাটে,chatchate
অরুক্ষ,aruksh
লক্ষ্যচ্যূত_হওয়া,lakshyachut_haoya
বিচ্যূত_হওয়া,vichyut_haoya
সুযোগ_হারানো,suyog_harano
মার-পিট,maar-pit
মারামারি,maramari
মারা-মারি,maara-mari
মারপিট,marpit
সম্পাদন,sampadan
সম্পাদনা,sampadana
ভাষিক,bhashik
ভাষার,bhashar
আটানো,atano
শেখা,shekha
সেপ্টেম্বর,september
রাসায়নিক_বিক্রিয়া,rasyanik_bikria
সূক্ষ্ম_ভাবে,sukshma_bhave
চুম্বকীয়,chumbakian
ক্যানভাস,canobhas
খনিজ,khanij
সম্প্রতি,samprati
সর্বাঙ্গীন,sarvangin
সর্বাঙ্গিক,sarbangik
প্রতিবছর,pratibachar
ফিবছর,fibsor
ফিসন,fison
বস্তুনিষ্ঠ,bastenishth
রান্না,ranna
পক্ষপাতদুষ্ট,pakshapatdusht
পক্ষপাতপূর্ণ,pakshapatpurna
প্রযুক্তিগত,prayuktigat
বৈচিত্র্য,baichitrya
বিভিন্নতা,bivinnta
এইরকম,airkam
এইপ্রকার,aiprakar
এই_ধরণের,ei_dharner
বিচারের,bicharer
বিচার_বিষয়ক,bichaar_vishyak
সমাজতন্ত্রবাদী,samajatantravadi
সমাজবাদী,samajavadi
সোসালিস্ট,sosalist
সমাজতান্ত্রিক,samajatantrik
লেই,lei
পেস্ট,peste
বোনাস,bonus
শিল্প-ব্যবসা,shilp-vyavasa
শিল্প_ব্যবসা,shilp_vyavasa
গা_ঢাকা_দেওয়া,ga_dhaka_dewa
আন্ডারগ্রউন্ড_হওয়া,undergraund_haoya
প্রতিলিপি,pratilipi
ব্যাধ,byadh
মৃগয়াজীবী,mrugayajivi
নিষাদ,nishad
উতক্ষেপণ,utakshepan
উঠানো,uthano
উঠিয়ে_দেওয়া,uthie_dewa
সচেতন_করা,sachetan_kara
অভিবাদনকারী,abhivadankari
অভ্যর্থনাকারী,abhyarthanakari
সেন্সর_বোর্ড,censar_board
নিয়ন্ত্রণ_সমিতি,niyantran_smiti
এই_সবে-সবে,ei_save-save
এখন-এখন,ekhan-ekhan
এখনই,ekhanai
এই_সময়েই,ei_samaye
রিসেপশনিস্ট,risepshnist
একাত্মতা,ekatmata
আত্মীয়তা,atmiyata
সভামণ্ডপ,sabhamandap
সভা-মণ্ডপ,sabha-mandap
সভা_মণ্ডপ,sabha_mandap
জগমোহন,jagmohan
অবরোহণ,avarohan
পাখন্ড,pakhand
ধর্মধ্বোজী,dharmadhboji
পাষন্ড,pashand
জানা-শোনা,jana-shona
পরিচিতি,parichiti
নিঙড়ানো,ningrano
ভারতবাসী,bharatabasi
গ্রীবা,griva
গর্দান,gardaan
জাহাজ,jahaz
জলপোত,jalpot
জলজাহাজ,jaljahaz
সম্প্রসারণ,samprasaran
গর্জে_ওঠা,garje_otha
হুঙ্কার_দেওয়া,hunkar_dewa
রিক্ততা,riktata
শূণ্যতা,shoonyata
পায়রার_খোপ,pra_khope
রিজার্ভেশন,rijarveshan
তাঁবু,tanbu
ভারসাম্য,bharsamya
ঝোঁক,jhonk
বার_বার,bar_bar
বারংবার,barambar
গোঁড়ামি,gondami
ভয়ানক,bhayanak
দিকভ্রষ্ট,dikbhrast
ভ্রষ্ট,bhrist
পথভ্রষ্ট,pathbhrist
বিচ্যূত,vichyut
দোষযুক্ত,doshaukt
ঘোড়সওয়ার,ghorsawar
বহু_কাল,bahu_kaal
নরদমা,naradma
খানা,khana
আশ্চর্যচকিত_হওয়া,aashcharyachakit_haoya
দীপ্তিময়_হওয়া,diptimoy_haoya
আলোকিত_হওয়া,alokit_haoya
বাতানুকূল_যন্ত্র,batanukul_yantra
বাতানুকূলিত,batanukulit
পুস্তক_তালিকা,pustak_taalika
গ্রাস_করা,grass_kara
উল্কাপাত,ulkapat
ভাবাবেগ,bhavaveg
প্রজাতান্ত্রিক,prajatantrik
পরিসর,parisar
চুলকানি_হওয়া,chulkani_haoya
জ্যোতিষ,jyothish
জ্যোতিষ-বিদ্যা,jyothish-vidya
জ্যোতিষবিদ্যা,jyotishvidya
জ্যোতিষশাস্ত্র,jyotishshastra
জ্যোতিষ_শাস্ত্র,jyothish_shastra
প্রস্তর_যুগ,prastar_yug
হিম_যুগ,him_yug
বরফ_যুগ,baraf_yug
লৌহ_যুগ,lauh_yug
আমদানীকৃত,aamdanikrut
ইম্পোর্টেড,imported
শ্রবণ_ইন্দ্রিয়,shravan_indriya
শ্রবণ,shravan
জিপ্সী,jipsi
অনিকেত,aniket
মহতভাবে,mahatbhave
বৈষ্ণব_সম্প্রদায়,vaishnava_samprada
শিবভক্ত,shivabhakt
গুরুতর,gurutar
মুখরোচক,mukhrochak
রুচিশীল,ruchishil
নয়নগোচর,nayangochar
শিয়া_সম্প্রদায়,sia_samprada
সুন্নী,sunni
সুন্নী_সম্প্রদায়,sunni_samprada
সুন্নী_মতাবলম্বী,sunni_matabalambi
সজাগ_থাকা,sajag_thaka
সাবধান_থাকা,sabadhan_thaka
সতর্ক_থাকা,satark_thaka
সরিয়ে_দেওয়া,sarie_dewa
হটানো,hatano
বহিষ্কার_করা,bahishkar_kara
ভয়ভীত_করা,bhaibhit_kara
যুগ্মজাত,yugmajat
পাওনা,paona
অদ্ভুতুরে,adbhutur
ভেঙে_ফেলা,vene_phela
ফাটিয়ে_দেওয়া,fatie_dewa
অসামাজিক,asamajik
জ্বালিয়ে_দেওয়া,jvalie_dewa
দাউদাউ_করে_জ্বলা,daudau_kare_jwala
পশ্চাদ্দেশ,pashchaddesh
ফুটে_যাওয়া,phute_yawa
বাষ্পীভূত_হওয়া,vashpibhoot_haoya
পুড়ে_যাওয়া,pure_yawa
আলোকিত,alokit
বেশী_হওয়া,veshi_haoya
সঙ্গিনী,sangini
চাহনি,chahni
ক্রুদ্ধ_দৃষ্টি,cruddha_drushti
কোপদৃষ্টি,copadrushti
ভ্রূকুটি,bhrukuti
জাগরণ,jagran
নিরীহ,nirih
উড়া,ura
উড়ানো,urano
টক্কর,takkar
বিতণ্ডা,vitanda
অপরাধ_করা,aparaadh_kara
কসুর_করা,kasur_kara
খোয়া_যাওয়া,khoa_yawa
পরবর্তী,paravarty
আলগা_হওয়া,alga_haoya
খুলে_যাওয়া,khule_yawa
শোনানো,shonano
লেপ্টে_যাওয়া,lepte_yawa
বাতেলা_দেওয়া,vatela_dewa
ভাঁজ_পড়া,bhanj_pada
বলিরেখা_পড়া,balirekha_pada
বর্ষিত_হওয়া,varshit_haoya
বর্ষা_হওয়া,barsha_haoya
জল_বর্ষণ_করা,jal_varshan_kara
বর্ষণ_করা,varshan_kara
বৃষ্টি_করা,vrushti_kara
অবগত_হওয়া,avagat_haoya
দংশন_করা,danshan_kara
শুল্ক,shulk
ভবসাগর,bhabasagar
ভবসিন্ধু,bhabasindhu
উত্পীড়ন,utpican
যাতনা,yatna
সাংসারিকতা,sansarikta
ভব-জাল,bhava-jal
ভবজাল,bhabajal
ভবচক্র,bhabachakra
ভব-চক্র,bhava-chakra
মায়াজাল,myajal
মায়া-জাল,maya-jal
ঝঞ্ঝাট,jhanjhat
ঝামেলা,jhamela
প্রপঞ্চ,prapanch
পাঠক,pathak
দাইমা,daima
আয়া,aya
দুঃখ_করা,duhkh_kara
দুঃখ_পাওয়া,duhkh_pawa
কষ্ট_পাওয়া,kast_pawa
প্রবাহিত_করা,pravahit_kara
ভাসানো,bhasano
বাষ্পীভূত_করা,vashpibhoot_kara
ঈর্ষান্বিত_করা,irshanvit_kara
চুপ_করানো,chup_karano
চেপে_দেওয়া,chepe_dewa
পুঁতে_রাখা,punte_rakha
পাদ_দেওয়া,pad_dewa
ব্যস্ত_থাকা,vyast_thaka
